Loaded feature columns successfully: stock=['characteristic_1', 'characteristic_2', 'characteristic_3', 'price'] market=['MKT', 'SMB', 'HML']
Dataset split summary: total_num_days=200 train_split_ratio=0.8000 validation_split_ratio=0.1000 backtest_split_ratio=0.1000 train_split_length=160 validation_split_length=20 backtest_split_length=20 analysis_horizon_days=19 train_horizon_start_index=141 train_horizon_end_index=159 validation_horizon_start_index=161 validation_horizon_end_index=179 backtest_horizon_start_index=181 backtest_horizon_end_index=199 dynamic_train_lookback_length=141 dynamic_validation_lookback_length=161 dynamic_backtest_lookback_length=181 train_window_count=1 validation_window_count=1 backtest_window_count=1
Running epoch-based train mode with train_windows=1 validation_windows=1 backtest_windows=1 batch_size=1 num_epochs=300.
epoch=1 train_loss=0.13458240 train_portfolio_return=-0.13458237 val_loss=0.06697488 val_portfolio_return=-0.06697491
epoch=98 train_loss=0.00000139 train_portfolio_return=-0.00000001 val_loss=0.00000098 val_portfolio_return=-0.00000001
epoch=99 train_loss=0.00000138 train_portfolio_return=-0.00000001 val_loss=0.00000098 val_portfolio_return=-0.00000001
epoch=100 train_loss=0.00000138 train_portfolio_return=-0.00000001 val_loss=0.00000098 val_portfolio_return=-0.00000001
epoch=101 train_loss=0.00000138 train_portfolio_return=-0.00000001 val_loss=0.00000097 val_portfolio_return=-0.00000001
epoch=102 train_loss=0.00000137 train_portfolio_return=-0.00000001 val_loss=0.00000097 val_portfolio_return=-0.00000001
epoch=103 train_loss=0.00000137 train_portfolio_return=-0.00000001 val_loss=0.00000097 val_portfolio_return=-0.00000001
epoch=104 train_loss=0.00000137 train_portfolio_return=-0.00000001 val_loss=0.00000097 val_portfolio_return=-0.00000001
epoch=105 train_loss=0.00000136 train_portfolio_return=-0.00000001 val_loss=0.00000096 val_portfolio_return=-0.00000001
epoch=106 train_loss=0.00000136 train_portfolio_return=-0.00000001 val_loss=0.00000096 val_portfolio_return=-0.00000001
epoch=107 train_loss=0.00000136 train_portfolio_return=-0.00000001 val_loss=0.00000096 val_portfolio_return=-0.00000001
epoch=108 train_loss=0.00000136 train_portfolio_return=-0.00000001 val_loss=0.00000096 val_portfolio_return=-0.00000001
epoch=109 train_loss=0.00000135 train_portfolio_return=-0.00000001 val_loss=0.00000096 val_portfolio_return=-0.00000001
epoch=110 train_loss=0.00000135 train_portfolio_return=-0.00000001 val_loss=0.00000095 val_portfolio_return=-0.00000001
epoch=111 train_loss=0.00000135 train_portfolio_return=-0.00000001 val_loss=0.00000095 val_portfolio_return=-0.00000001
epoch=112 train_loss=0.00000134 train_portfolio_return=-0.00000001 val_loss=0.00000095 val_portfolio_return=-0.00000001
epoch=113 train_loss=0.00000134 train_portfolio_return=-0.00000001 val_loss=0.00000095 val_portfolio_return=-0.00000001
epoch=114 train_loss=0.00000134 train_portfolio_return=-0.00000001 val_loss=0.00000095 val_portfolio_return=-0.00000001
epoch=115 train_loss=0.00000133 train_portfolio_return=-0.00000001 val_loss=0.00000094 val_portfolio_return=-0.00000001
epoch=116 train_loss=0.00000133 train_portfolio_return=-0.00000001 val_loss=0.00000094 val_portfolio_return=-0.00000001
epoch=117 train_loss=0.00000133 train_portfolio_return=-0.00000001 val_loss=0.00000094 val_portfolio_return=-0.00000001
epoch=118 train_loss=0.00000133 train_portfolio_return=-0.00000001 val_loss=0.00000094 val_portfolio_return=-0.00000001
epoch=119 train_loss=0.00000132 train_portfolio_return=-0.00000001 val_loss=0.00000093 val_portfolio_return=-0.00000001
epoch=120 train_loss=0.00000132 train_portfolio_return=-0.00000001 val_loss=0.00000093 val_portfolio_return=-0.00000001
epoch=121 train_loss=0.00000132 train_portfolio_return=-0.00000001 val_loss=0.00000093 val_portfolio_return=-0.00000001
epoch=122 train_loss=0.00000131 train_portfolio_return=-0.00000001 val_loss=0.00000093 val_portfolio_return=-0.00000001
epoch=123 train_loss=0.00000131 train_portfolio_return=-0.00000001 val_loss=0.00000093 val_portfolio_return=-0.00000001
epoch=124 train_loss=0.00000131 train_portfolio_return=-0.00000001 val_loss=0.00000092 val_portfolio_return=-0.00000001
epoch=125 train_loss=0.00000131 train_portfolio_return=-0.00000001 val_loss=0.00000092 val_portfolio_return=-0.00000001
epoch=126 train_loss=0.00000130 train_portfolio_return=-0.00000001 val_loss=0.00000092 val_portfolio_return=-0.00000001
epoch=127 train_loss=0.00000130 train_portfolio_return=-0.00000001 val_loss=0.00000092 val_portfolio_return=-0.00000001
epoch=128 train_loss=0.00000130 train_portfolio_return=-0.00000001 val_loss=0.00000092 val_portfolio_return=-0.00000001
epoch=129 train_loss=0.00000129 train_portfolio_return=-0.00000001 val_loss=0.00000092 val_portfolio_return=-0.00000001
epoch=130 train_loss=0.00000129 train_portfolio_return=-0.00000001 val_loss=0.00000091 val_portfolio_return=-0.00000001
epoch=131 train_loss=0.00000129 train_portfolio_return=-0.00000001 val_loss=0.00000091 val_portfolio_return=-0.00000001
epoch=132 train_loss=0.00000129 train_portfolio_return=-0.00000001 val_loss=0.00000091 val_portfolio_return=-0.00000001
epoch=133 train_loss=0.00000128 train_portfolio_return=-0.00000001 val_loss=0.00000091 val_portfolio_return=-0.00000001
epoch=134 train_loss=0.00000128 train_portfolio_return=-0.00000001 val_loss=0.00000091 val_portfolio_return=-0.00000001
epoch=135 train_loss=0.00000128 train_portfolio_return=-0.00000001 val_loss=0.00000090 val_portfolio_return=-0.00000001
epoch=136 train_loss=0.00000128 train_portfolio_return=-0.00000001 val_loss=0.00000090 val_portfolio_return=-0.00000001
epoch=137 train_loss=0.00000127 train_portfolio_return=-0.00000001 val_loss=0.00000090 val_portfolio_return=-0.00000001
epoch=138 train_loss=0.00000127 train_portfolio_return=-0.00000001 val_loss=0.00000090 val_portfolio_return=-0.00000001
epoch=139 train_loss=0.00000127 train_portfolio_return=-0.00000001 val_loss=0.00000090 val_portfolio_return=-0.00000001
epoch=140 train_loss=0.00000126 train_portfolio_return=-0.00000001 val_loss=0.00000089 val_portfolio_return=-0.00000001
epoch=141 train_loss=0.00000126 train_portfolio_return=-0.00000001 val_loss=0.00000089 val_portfolio_return=-0.00000001
epoch=142 train_loss=0.00000126 train_portfolio_return=-0.00000001 val_loss=0.00000089 val_portfolio_return=-0.00000001
epoch=143 train_loss=0.00000126 train_portfolio_return=-0.00000001 val_loss=0.00000089 val_portfolio_return=-0.00000001
epoch=144 train_loss=0.00000125 train_portfolio_return=-0.00000001 val_loss=0.00000089 val_portfolio_return=-0.00000001
epoch=145 train_loss=0.00000125 train_portfolio_return=-0.00000001 val_loss=0.00000088 val_portfolio_return=-0.00000001
epoch=146 train_loss=0.00000125 train_portfolio_return=-0.00000001 val_loss=0.00000088 val_portfolio_return=-0.00000001
epoch=147 train_loss=0.00000125 train_portfolio_return=-0.00000001 val_loss=0.00000088 val_portfolio_return=-0.00000001
epoch=148 train_loss=0.00000124 train_portfolio_return=-0.00000001 val_loss=0.00000088 val_portfolio_return=-0.00000001
epoch=149 train_loss=0.00000124 train_portfolio_return=-0.00000001 val_loss=0.00000088 val_portfolio_return=-0.00000001
epoch=150 train_loss=0.00000124 train_portfolio_return=-0.00000001 val_loss=0.00000088 val_portfolio_return=-0.00000001
epoch=151 train_loss=0.00000124 train_portfolio_return=-0.00000001 val_loss=0.00000087 val_portfolio_return=-0.00000001
epoch=152 train_loss=0.00000123 train_portfolio_return=-0.00000001 val_loss=0.00000087 val_portfolio_return=-0.00000001
epoch=153 train_loss=0.00000123 train_portfolio_return=-0.00000001 val_loss=0.00000087 val_portfolio_return=-0.00000001
epoch=154 train_loss=0.00000123 train_portfolio_return=-0.00000001 val_loss=0.00000087 val_portfolio_return=-0.00000001
epoch=155 train_loss=0.00000123 train_portfolio_return=-0.00000001 val_loss=0.00000087 val_portfolio_return=-0.00000001
epoch=156 train_loss=0.00000122 train_portfolio_return=-0.00000001 val_loss=0.00000086 val_portfolio_return=-0.00000001
epoch=157 train_loss=0.00000122 train_portfolio_return=-0.00000001 val_loss=0.00000086 val_portfolio_return=-0.00000001
epoch=158 train_loss=0.00000122 train_portfolio_return=-0.00000001 val_loss=0.00000086 val_portfolio_return=-0.00000001
epoch=159 train_loss=0.00000122 train_portfolio_return=-0.00000001 val_loss=0.00000086 val_portfolio_return=-0.00000001
epoch=160 train_loss=0.00000121 train_portfolio_return=-0.00000001 val_loss=0.00000086 val_portfolio_return=-0.00000001
epoch=161 train_loss=0.00000121 train_portfolio_return=-0.00000001 val_loss=0.00000086 val_portfolio_return=-0.00000001
epoch=162 train_loss=0.00000121 train_portfolio_return=-0.00000001 val_loss=0.00000085 val_portfolio_return=-0.00000001
epoch=163 train_loss=0.00000121 train_portfolio_return=-0.00000001 val_loss=0.00000085 val_portfolio_return=-0.00000001
epoch=164 train_loss=0.00000120 train_portfolio_return=-0.00000001 val_loss=0.00000085 val_portfolio_return=-0.00000001
epoch=165 train_loss=0.00000120 train_portfolio_return=-0.00000001 val_loss=0.00000085 val_portfolio_return=-0.00000001
epoch=166 train_loss=0.00000120 train_portfolio_return=-0.00000001 val_loss=0.00000085 val_portfolio_return=-0.00000001
epoch=167 train_loss=0.00000120 train_portfolio_return=-0.00000001 val_loss=0.00000085 val_portfolio_return=-0.00000001
epoch=168 train_loss=0.00000119 train_portfolio_return=-0.00000001 val_loss=0.00000084 val_portfolio_return=-0.00000001
epoch=169 train_loss=0.00000119 train_portfolio_return=-0.00000001 val_loss=0.00000084 val_portfolio_return=-0.00000001
epoch=170 train_loss=0.00000119 train_portfolio_return=-0.00000001 val_loss=0.00000084 val_portfolio_return=-0.00000001
epoch=171 train_loss=0.00000119 train_portfolio_return=-0.00000001 val_loss=0.00000084 val_portfolio_return=-0.00000001
epoch=172 train_loss=0.00000119 train_portfolio_return=-0.00000001 val_loss=0.00000084 val_portfolio_return=-0.00000001
epoch=173 train_loss=0.00000118 train_portfolio_return=-0.00000001 val_loss=0.00000084 val_portfolio_return=-0.00000001
epoch=174 train_loss=0.00000118 train_portfolio_return=-0.00000001 val_loss=0.00000083 val_portfolio_return=-0.00000001
epoch=175 train_loss=0.00000118 train_portfolio_return=-0.00000001 val_loss=0.00000083 val_portfolio_return=-0.00000001
epoch=176 train_loss=0.00000118 train_portfolio_return=-0.00000001 val_loss=0.00000083 val_portfolio_return=-0.00000001
epoch=177 train_loss=0.00000117 train_portfolio_return=-0.00000001 val_loss=0.00000083 val_portfolio_return=-0.00000001
epoch=178 train_loss=0.00000117 train_portfolio_return=-0.00000001 val_loss=0.00000083 val_portfolio_return=-0.00000001
epoch=179 train_loss=0.00000117 train_portfolio_return=-0.00000001 val_loss=0.00000083 val_portfolio_return=-0.00000001
epoch=180 train_loss=0.00000117 train_portfolio_return=-0.00000001 val_loss=0.00000082 val_portfolio_return=-0.00000001
epoch=181 train_loss=0.00000116 train_portfolio_return=-0.00000001 val_loss=0.00000082 val_portfolio_return=-0.00000001
epoch=182 train_loss=0.00000116 train_portfolio_return=-0.00000001 val_loss=0.00000082 val_portfolio_return=-0.00000001
epoch=183 train_loss=0.00000116 train_portfolio_return=-0.00000001 val_loss=0.00000082 val_portfolio_return=-0.00000001
epoch=184 train_loss=0.00000116 train_portfolio_return=-0.00000001 val_loss=0.00000082 val_portfolio_return=-0.00000001
epoch=185 train_loss=0.00000116 train_portfolio_return=-0.00000001 val_loss=0.00000082 val_portfolio_return=-0.00000001
epoch=186 train_loss=0.00000115 train_portfolio_return=-0.00000001 val_loss=0.00000081 val_portfolio_return=-0.00000001
epoch=187 train_loss=0.00000115 train_portfolio_return=-0.00000001 val_loss=0.00000081 val_portfolio_return=-0.00000001
epoch=188 train_loss=0.00000115 train_portfolio_return=-0.00000001 val_loss=0.00000081 val_portfolio_return=-0.00000001
epoch=189 train_loss=0.00000115 train_portfolio_return=-0.00000001 val_loss=0.00000081 val_portfolio_return=-0.00000001
epoch=190 train_loss=0.00000114 train_portfolio_return=-0.00000001 val_loss=0.00000081 val_portfolio_return=-0.00000001
epoch=191 train_loss=0.00000114 train_portfolio_return=-0.00000001 val_loss=0.00000081 val_portfolio_return=-0.00000001
epoch=192 train_loss=0.00000114 train_portfolio_return=-0.00000001 val_loss=0.00000080 val_portfolio_return=-0.00000001
epoch=193 train_loss=0.00000114 train_portfolio_return=-0.00000001 val_loss=0.00000080 val_portfolio_return=-0.00000001
epoch=194 train_loss=0.00000114 train_portfolio_return=-0.00000001 val_loss=0.00000080 val_portfolio_return=-0.00000001
epoch=195 train_loss=0.00000113 train_portfolio_return=-0.00000001 val_loss=0.00000080 val_portfolio_return=-0.00000001
epoch=196 train_loss=0.00000113 train_portfolio_return=-0.00000001 val_loss=0.00000080 val_portfolio_return=-0.00000001
epoch=197 train_loss=0.00000113 train_portfolio_return=-0.00000001 val_loss=0.00000080 val_portfolio_return=-0.00000001
epoch=198 train_loss=0.00000113 train_portfolio_return=-0.00000001 val_loss=0.00000080 val_portfolio_return=-0.00000001
epoch=199 train_loss=0.00000113 train_portfolio_return=-0.00000001 val_loss=0.00000079 val_portfolio_return=-0.00000001
epoch=200 train_loss=0.00000112 train_portfolio_return=-0.00000001 val_loss=0.00000079 val_portfolio_return=-0.00000001
epoch=201 train_loss=0.00000112 train_portfolio_return=-0.00000001 val_loss=0.00000079 val_portfolio_return=-0.00000001
epoch=202 train_loss=0.00000112 train_portfolio_return=-0.00000001 val_loss=0.00000079 val_portfolio_return=-0.00000001
epoch=203 train_loss=0.00000112 train_portfolio_return=-0.00000001 val_loss=0.00000079 val_portfolio_return=-0.00000001
epoch=204 train_loss=0.00000111 train_portfolio_return=-0.00000001 val_loss=0.00000079 val_portfolio_return=-0.00000001
epoch=205 train_loss=0.00000111 train_portfolio_return=-0.00000001 val_loss=0.00000078 val_portfolio_return=-0.00000001
epoch=206 train_loss=0.00000111 train_portfolio_return=-0.00000001 val_loss=0.00000078 val_portfolio_return=-0.00000001
epoch=207 train_loss=0.00000111 train_portfolio_return=-0.00000001 val_loss=0.00000078 val_portfolio_return=-0.00000001
epoch=208 train_loss=0.00000111 train_portfolio_return=-0.00000001 val_loss=0.00000078 val_portfolio_return=-0.00000001
epoch=209 train_loss=0.00000110 train_portfolio_return=-0.00000001 val_loss=0.00000078 val_portfolio_return=-0.00000001
epoch=210 train_loss=0.00000110 train_portfolio_return=-0.00000001 val_loss=0.00000078 val_portfolio_return=-0.00000001
epoch=211 train_loss=0.00000110 train_portfolio_return=-0.00000001 val_loss=0.00000078 val_portfolio_return=-0.00000001
epoch=212 train_loss=0.00000110 train_portfolio_return=-0.00000001 val_loss=0.00000077 val_portfolio_return=-0.00000001
epoch=213 train_loss=0.00000110 train_portfolio_return=-0.00000001 val_loss=0.00000077 val_portfolio_return=-0.00000001
epoch=214 train_loss=0.00000109 train_portfolio_return=-0.00000001 val_loss=0.00000077 val_portfolio_return=-0.00000001
epoch=215 train_loss=0.00000109 train_portfolio_return=-0.00000001 val_loss=0.00000077 val_portfolio_return=-0.00000001
epoch=216 train_loss=0.00000109 train_portfolio_return=-0.00000001 val_loss=0.00000077 val_portfolio_return=-0.00000001
epoch=217 train_loss=0.00000109 train_portfolio_return=-0.00000001 val_loss=0.00000077 val_portfolio_return=-0.00000001
epoch=218 train_loss=0.00000109 train_portfolio_return=-0.00000001 val_loss=0.00000077 val_portfolio_return=-0.00000001
epoch=219 train_loss=0.00000108 train_portfolio_return=-0.00000001 val_loss=0.00000076 val_portfolio_return=-0.00000001
epoch=220 train_loss=0.00000108 train_portfolio_return=-0.00000001 val_loss=0.00000076 val_portfolio_return=-0.00000001
epoch=221 train_loss=0.00000108 train_portfolio_return=-0.00000001 val_loss=0.00000076 val_portfolio_return=-0.00000001
epoch=222 train_loss=0.00000108 train_portfolio_return=-0.00000001 val_loss=0.00000076 val_portfolio_return=-0.00000001
epoch=223 train_loss=0.00000108 train_portfolio_return=-0.00000001 val_loss=0.00000076 val_portfolio_return=-0.00000001
epoch=224 train_loss=0.00000108 train_portfolio_return=-0.00000001 val_loss=0.00000076 val_portfolio_return=-0.00000001
epoch=225 train_loss=0.00000107 train_portfolio_return=-0.00000001 val_loss=0.00000076 val_portfolio_return=-0.00000001
epoch=226 train_loss=0.00000107 train_portfolio_return=-0.00000001 val_loss=0.00000075 val_portfolio_return=-0.00000001
epoch=227 train_loss=0.00000107 train_portfolio_return=-0.00000001 val_loss=0.00000075 val_portfolio_return=-0.00000001
epoch=228 train_loss=0.00000107 train_portfolio_return=-0.00000001 val_loss=0.00000075 val_portfolio_return=-0.00000001
epoch=229 train_loss=0.00000107 train_portfolio_return=-0.00000001 val_loss=0.00000075 val_portfolio_return=-0.00000001
epoch=230 train_loss=0.00000106 train_portfolio_return=-0.00000001 val_loss=0.00000075 val_portfolio_return=-0.00000001
epoch=231 train_loss=0.00000106 train_portfolio_return=-0.00000001 val_loss=0.00000075 val_portfolio_return=-0.00000001
epoch=232 train_loss=0.00000106 train_portfolio_return=-0.00000001 val_loss=0.00000075 val_portfolio_return=-0.00000001
epoch=233 train_loss=0.00000106 train_portfolio_return=-0.00000001 val_loss=0.00000075 val_portfolio_return=-0.00000001
epoch=234 train_loss=0.00000106 train_portfolio_return=-0.00000001 val_loss=0.00000074 val_portfolio_return=-0.00000001
epoch=235 train_loss=0.00000105 train_portfolio_return=-0.00000001 val_loss=0.00000074 val_portfolio_return=-0.00000001
epoch=236 train_loss=0.00000105 train_portfolio_return=-0.00000001 val_loss=0.00000074 val_portfolio_return=-0.00000001
epoch=237 train_loss=0.00000105 train_portfolio_return=-0.00000001 val_loss=0.00000074 val_portfolio_return=-0.00000001
epoch=238 train_loss=0.00000105 train_portfolio_return=-0.00000001 val_loss=0.00000074 val_portfolio_return=-0.00000001
epoch=239 train_loss=0.00000105 train_portfolio_return=-0.00000001 val_loss=0.00000074 val_portfolio_return=-0.00000001
epoch=240 train_loss=0.00000105 train_portfolio_return=-0.00000001 val_loss=0.00000074 val_portfolio_return=-0.00000001
epoch=241 train_loss=0.00000104 train_portfolio_return=-0.00000001 val_loss=0.00000073 val_portfolio_return=-0.00000001
epoch=242 train_loss=0.00000104 train_portfolio_return=-0.00000001 val_loss=0.00000073 val_portfolio_return=-0.00000001
epoch=243 train_loss=0.00000104 train_portfolio_return=-0.00000001 val_loss=0.00000073 val_portfolio_return=-0.00000001
epoch=244 train_loss=0.00000104 train_portfolio_return=-0.00000001 val_loss=0.00000073 val_portfolio_return=-0.00000001
epoch=245 train_loss=0.00000104 train_portfolio_return=-0.00000001 val_loss=0.00000073 val_portfolio_return=-0.00000001
epoch=246 train_loss=0.00000104 train_portfolio_return=-0.00000001 val_loss=0.00000073 val_portfolio_return=-0.00000001
epoch=247 train_loss=0.00000103 train_portfolio_return=-0.00000001 val_loss=0.00000073 val_portfolio_return=-0.00000001
epoch=248 train_loss=0.00000103 train_portfolio_return=-0.00000001 val_loss=0.00000073 val_portfolio_return=-0.00000001
epoch=249 train_loss=0.00000103 train_portfolio_return=-0.00000001 val_loss=0.00000072 val_portfolio_return=-0.00000001
epoch=250 train_loss=0.00000103 train_portfolio_return=-0.00000001 val_loss=0.00000072 val_portfolio_return=-0.00000001
epoch=251 train_loss=0.00000103 train_portfolio_return=-0.00000001 val_loss=0.00000072 val_portfolio_return=-0.00000001
epoch=252 train_loss=0.00000102 train_portfolio_return=-0.00000001 val_loss=0.00000072 val_portfolio_return=-0.00000001
epoch=253 train_loss=0.00000102 train_portfolio_return=-0.00000001 val_loss=0.00000072 val_portfolio_return=-0.00000001
epoch=254 train_loss=0.00000102 train_portfolio_return=-0.00000001 val_loss=0.00000072 val_portfolio_return=-0.00000001
epoch=255 train_loss=0.00000102 train_portfolio_return=-0.00000001 val_loss=0.00000072 val_portfolio_return=-0.00000001
epoch=256 train_loss=0.00000102 train_portfolio_return=-0.00000001 val_loss=0.00000072 val_portfolio_return=-0.00000001
epoch=257 train_loss=0.00000102 train_portfolio_return=-0.00000001 val_loss=0.00000071 val_portfolio_return=-0.00000001
epoch=258 train_loss=0.00000101 train_portfolio_return=-0.00000001 val_loss=0.00000071 val_portfolio_return=-0.00000001
epoch=259 train_loss=0.00000101 train_portfolio_return=-0.00000001 val_loss=0.00000071 val_portfolio_return=-0.00000001
epoch=260 train_loss=0.00000101 train_portfolio_return=-0.00000001 val_loss=0.00000071 val_portfolio_return=-0.00000001
epoch=261 train_loss=0.00000101 train_portfolio_return=-0.00000001 val_loss=0.00000071 val_portfolio_return=-0.00000001
epoch=262 train_loss=0.00000101 train_portfolio_return=-0.00000001 val_loss=0.00000071 val_portfolio_return=-0.00000001
epoch=263 train_loss=0.00000101 train_portfolio_return=-0.00000001 val_loss=0.00000071 val_portfolio_return=-0.00000001
epoch=264 train_loss=0.00000100 train_portfolio_return=-0.00000001 val_loss=0.00000071 val_portfolio_return=-0.00000001
epoch=265 train_loss=0.00000100 train_portfolio_return=-0.00000001 val_loss=0.00000071 val_portfolio_return=-0.00000001
epoch=266 train_loss=0.00000100 train_portfolio_return=-0.00000001 val_loss=0.00000070 val_portfolio_return=-0.00000001
epoch=267 train_loss=0.00000100 train_portfolio_return=-0.00000001 val_loss=0.00000070 val_portfolio_return=-0.00000001
epoch=268 train_loss=0.00000100 train_portfolio_return=-0.00000001 val_loss=0.00000070 val_portfolio_return=-0.00000001
epoch=269 train_loss=0.00000100 train_portfolio_return=-0.00000001 val_loss=0.00000070 val_portfolio_return=-0.00000001
epoch=270 train_loss=0.00000100 train_portfolio_return=-0.00000001 val_loss=0.00000070 val_portfolio_return=-0.00000001
epoch=271 train_loss=0.00000099 train_portfolio_return=-0.00000001 val_loss=0.00000070 val_portfolio_return=-0.00000001
epoch=272 train_loss=0.00000099 train_portfolio_return=-0.00000001 val_loss=0.00000070 val_portfolio_return=-0.00000001
epoch=273 train_loss=0.00000099 train_portfolio_return=-0.00000001 val_loss=0.00000070 val_portfolio_return=-0.00000001
epoch=274 train_loss=0.00000099 train_portfolio_return=-0.00000001 val_loss=0.00000069 val_portfolio_return=-0.00000001
epoch=275 train_loss=0.00000099 train_portfolio_return=-0.00000001 val_loss=0.00000069 val_portfolio_return=-0.00000001
epoch=276 train_loss=0.00000099 train_portfolio_return=-0.00000001 val_loss=0.00000069 val_portfolio_return=-0.00000001
epoch=277 train_loss=0.00000098 train_portfolio_return=-0.00000001 val_loss=0.00000069 val_portfolio_return=-0.00000001
epoch=278 train_loss=0.00000098 train_portfolio_return=-0.00000001 val_loss=0.00000069 val_portfolio_return=-0.00000001
epoch=279 train_loss=0.00000098 train_portfolio_return=-0.00000001 val_loss=0.00000069 val_portfolio_return=-0.00000001
epoch=280 train_loss=0.00000098 train_portfolio_return=-0.00000001 val_loss=0.00000069 val_portfolio_return=-0.00000001
epoch=281 train_loss=0.00000098 train_portfolio_return=-0.00000001 val_loss=0.00000069 val_portfolio_return=-0.00000001
epoch=282 train_loss=0.00000098 train_portfolio_return=-0.00000001 val_loss=0.00000069 val_portfolio_return=-0.00000001
epoch=283 train_loss=0.00000098 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=284 train_loss=0.00000097 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=285 train_loss=0.00000097 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=286 train_loss=0.00000097 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=287 train_loss=0.00000097 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=288 train_loss=0.00000097 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=289 train_loss=0.00000097 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=290 train_loss=0.00000097 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=291 train_loss=0.00000096 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=292 train_loss=0.00000096 train_portfolio_return=-0.00000001 val_loss=0.00000068 val_portfolio_return=-0.00000001
epoch=293 train_loss=0.00000096 train_portfolio_return=-0.00000001 val_loss=0.00000067 val_portfolio_return=-0.00000001
epoch=294 train_loss=0.00000096 train_portfolio_return=-0.00000001 val_loss=0.00000067 val_portfolio_return=-0.00000001
epoch=295 train_loss=0.00000096 train_portfolio_return=-0.00000001 val_loss=0.00000067 val_portfolio_return=-0.00000001
epoch=296 train_loss=0.00000096 train_portfolio_return=-0.00000001 val_loss=0.00000067 val_portfolio_return=-0.00000001
epoch=297 train_loss=0.00000096 train_portfolio_return=-0.00000001 val_loss=0.00000067 val_portfolio_return=-0.00000001
epoch=298 train_loss=0.00000095 train_portfolio_return=-0.00000001 val_loss=0.00000067 val_portfolio_return=-0.00000001
epoch=299 train_loss=0.00000095 train_portfolio_return=-0.00000001 val_loss=0.00000067 val_portfolio_return=-0.00000001
epoch=300 train_loss=0.00000095 train_portfolio_return=-0.00000001 val_loss=0.00000067 val_portfolio_return=-0.00000001
Loading best checkpoint for final backtest evaluation: /root/FactorMarketRL/portfolio_attention/outputs/checkpoints/train_best.pt.
Loaded feature columns successfully: stock=['characteristic_1', 'characteristic_2', 'characteristic_3', 'price'] market=['MKT', 'SMB', 'HML']
Dataset split summary: total_num_days=200 train_split_ratio=0.8000 validation_split_ratio=0.1000 backtest_split_ratio=0.1000 train_split_length=160 validation_split_length=20 backtest_split_length=20 analysis_horizon_days=19 train_horizon_start_index=141 train_horizon_end_index=159 validation_horizon_start_index=161 validation_horizon_end_index=179 backtest_horizon_start_index=181 backtest_horizon_end_index=199 dynamic_train_lookback_length=141 dynamic_validation_lookback_length=161 dynamic_backtest_lookback_length=181 train_window_count=1 validation_window_count=1 backtest_window_count=1
Running epoch-based train mode with train_windows=1 validation_windows=1 backtest_windows=1 batch_size=1 num_epochs=300.
epoch=1 train_loss=13.10264874 train_portfolio_return=-0.13235641 val_loss=4.55550718 val_portfolio_return=-0.04601745
epoch=2 train_loss=4.99066401 train_portfolio_return=-0.05041319 val_loss=1.66546881 val_portfolio_return=-0.01682373
epoch=3 train_loss=1.38818276 train_portfolio_return=-0.01402273 val_loss=4.89747667 val_portfolio_return=-0.04947186
epoch=4 train_loss=6.63198996 train_portfolio_return=-0.06699304 val_loss=0.91295981 val_portfolio_return=-0.00922226
epoch=5 train_loss=0.58024424 train_portfolio_return=-0.00586134 val_loss=0.76074708 val_portfolio_return=-0.00768469
epoch=6 train_loss=0.31044552 train_portfolio_return=-0.00313597 val_loss=0.75427800 val_portfolio_return=-0.00761934
epoch=7 train_loss=0.04545986 train_portfolio_return=-0.00045921 val_loss=1.42602885 val_portfolio_return=-0.01440503
epoch=8 train_loss=1.82424927 train_portfolio_return=-0.01842765 val_loss=0.42013812 val_portfolio_return=-0.00424403
epoch=9 train_loss=0.59890157 train_portfolio_return=-0.00604980 val_loss=0.07378975 val_portfolio_return=-0.00074539
epoch=10 train_loss=0.10280719 train_portfolio_return=-0.00103851 val_loss=0.01549070 val_portfolio_return=-0.00015648
epoch=11 train_loss=0.02193109 train_portfolio_return=-0.00022154 val_loss=0.00499048 val_portfolio_return=-0.00005041
epoch=12 train_loss=0.00710908 train_portfolio_return=-0.00007181 val_loss=0.00207487 val_portfolio_return=-0.00002096
epoch=13 train_loss=0.00296549 train_portfolio_return=-0.00002996 val_loss=0.00099845 val_portfolio_return=-0.00001009
epoch=14 train_loss=0.00142658 train_portfolio_return=-0.00001441 val_loss=0.00053646 val_portfolio_return=-0.00000542
epoch=15 train_loss=0.00076503 train_portfolio_return=-0.00000773 val_loss=0.00031240 val_portfolio_return=-0.00000316
epoch=16 train_loss=0.00044467 train_portfolio_return=-0.00000449 val_loss=0.00019331 val_portfolio_return=-0.00000195
